"","female","pid_self","postvote_presvtwho","relig_import","ft_dem","ft_rep","health_2010hcr","age","vote.obama","democrat","republican","independent","support.aca"
"3591",1,NA,NA,1,NA,NA,3,57,NA,NA,NA,NA,0
"3592",1,2,2,1,"0","70",2,42,0,0,1,0,0
"3593",0,3,NA,1,"70","60",1,43,NA,0,0,1,1
"3594",1,2,NA,1,"15","60",2,83,NA,0,1,0,0
"3595",0,2,2,1,"0","70",2,70,0,0,1,0,0
"3596",1,2,2,1,"12","62",2,51,0,0,1,0,0
"3597",1,2,2,1,"15","70",2,76,0,0,1,0,0
"3598",1,1,1,1,"100","50",1,66,1,1,0,0,1
"3599",1,3,1,1,"50","50",1,61,1,0,0,1,1
"3600",1,3,1,1,"50","45",1,53,1,0,0,1,1
"3601",0,1,1,1,"70","30",1,63,1,1,0,0,1
"3602",0,1,NA,1,"80","50",3,24,NA,1,0,0,0
"3603",0,3,1,1,"50","30",3,40,1,0,0,1,0
"3604",1,1,1,1,"70","40",1,48,1,1,0,0,1
"3605",0,2,2,1,"15","50",3,50,0,0,1,0,0
"3606",1,1,NA,1,"90","30",1,31,NA,1,0,0,1
"3607",0,NA,NA,1,"40","30",3,46,NA,NA,NA,NA,0
"3608",0,3,NA,1,"15","15",2,50,NA,0,0,1,0
"3609",0,2,2,1,"15","60",2,29,0,0,1,0,0
"3610",1,NA,NA,1,"30","30",1,50,NA,NA,NA,NA,1
"3611",0,3,2,0,"0","40",2,23,0,0,0,1,0
"3612",1,1,1,0,"60","0",1,57,1,1,0,0,1
"3613",0,1,1,1,"85","30",3,60,1,1,0,0,0
"3614",0,1,NA,1,"85","15",1,54,NA,1,0,0,1
"3615",0,NA,2,1,"60","0",1,61,0,NA,NA,NA,1
"3616",1,1,1,0,"30","15",1,39,1,1,0,0,1
"3617",1,1,1,1,"85","0",1,50,1,1,0,0,1
"3618",0,1,1,0,"60","15",1,30,1,1,0,0,1
"3619",1,1,1,0,"60","30",1,33,1,1,0,0,1
"3620",0,NA,NA,1,"50","50",3,70,NA,NA,NA,NA,0
"3621",1,1,NA,1,"65","70",2,24,NA,1,0,0,0
"3622",0,1,1,1,"50","0",3,20,1,1,0,0,0
"3623",0,2,2,1,"0","95",2,21,0,0,1,0,0
"3624",1,1,1,1,"95","0",1,32,1,1,0,0,1
"3625",1,3,NA,1,"50","50",3,49,NA,0,0,1,0
"3626",1,3,1,1,"60","20",2,47,1,0,0,1,0
"3627",1,1,1,0,"60","15",1,48,1,1,0,0,1
"3628",0,2,NA,0,"35","75",2,23,NA,0,1,0,0
"3629",0,1,1,1,"100","40",1,66,1,1,0,0,1
"3630",0,2,NA,1,"40","55",1,54,NA,0,1,0,1
"3631",1,2,2,1,"15","85",2,56,0,0,1,0,0
"3632",0,3,1,0,"40","60",1,24,1,0,0,1,1
"3633",1,3,2,1,"40","90",2,29,0,0,0,1,0
"3634",0,1,NA,0,"15","15",1,22,NA,1,0,0,1
"3635",1,1,1,0,"85","0",1,33,1,1,0,0,1
"3636",0,2,NA,0,"40","70",3,23,NA,0,1,0,0
"3637",1,1,1,1,"85","15",1,44,1,1,0,0,1
"3638",1,2,2,1,"40","65",3,56,0,0,1,0,0
"3639",1,3,2,1,"50","60",3,78,0,0,0,1,0
"3640",0,1,2,1,"40","50",2,52,0,1,0,0,0
"3641",1,3,NA,1,"20","60",2,38,NA,0,0,1,0
"3642",0,2,2,1,"40","50",2,46,0,0,1,0,0
"3643",0,3,1,0,"85","30",1,77,1,0,0,1,1
"3644",1,3,1,0,"50","0",1,53,1,0,0,1,1
"3645",0,2,2,1,"0","30",2,48,0,0,1,0,0
"3646",1,2,NA,1,"40","85",2,24,NA,0,1,0,0
"3647",0,1,1,0,"100","0",1,46,1,1,0,0,1
"3648",0,3,NA,1,"70","50",3,38,NA,0,0,1,0
"3649",1,3,NA,0,"70","15",3,62,NA,0,0,1,0
"3650",0,1,1,1,"100","0",1,68,1,1,0,0,1
"3651",0,2,1,0,"60","60",1,32,1,0,1,0,1
"3652",1,1,1,1,"75","40",3,43,1,1,0,0,0
"3653",1,3,1,1,"60","40",1,45,1,0,0,1,1
"3654",1,3,NA,1,"60","60",3,55,NA,0,0,1,0
"3655",1,3,1,1,"70","50",3,34,1,0,0,1,0
"3656",0,2,1,1,"30","15",3,47,1,0,1,0,0
"3657",1,2,2,1,"50","70",2,20,0,0,1,0,0
"3658",1,3,NA,1,"60","85",3,27,NA,0,0,1,0
"3659",1,1,1,1,"90","0",1,41,1,1,0,0,1
"3660",0,NA,2,1,"0","49",2,31,0,NA,NA,NA,0
"3661",1,1,1,1,"85","30",3,62,1,1,0,0,0
"3662",0,1,NA,0,"95","5",1,29,NA,1,0,0,1
"3663",0,3,1,1,"80","40",1,61,1,0,0,1,1
"3664",0,2,2,1,"15","85",2,60,0,0,1,0,0
"3665",1,1,1,1,"85","40",1,22,1,1,0,0,1
"3666",1,3,1,1,"50","30",2,72,1,0,0,1,0
"3667",0,1,NA,1,"60","50",3,62,NA,1,0,0,0
"3668",1,2,NA,1,"70","60",3,71,NA,0,1,0,0
"3669",1,3,1,0,"50","30",1,34,1,0,0,1,1
"3670",1,3,2,1,"0","85",2,73,0,0,0,1,0
"3671",1,1,NA,0,"70","15",1,30,NA,1,0,0,1
"3672",0,3,2,1,"0","50",3,40,0,0,0,1,0
"3673",1,1,1,0,"60","30",1,46,1,1,0,0,1
"3674",1,3,1,1,"60","30",1,58,1,0,0,1,1
"3675",1,1,1,1,"85","20",1,27,1,1,0,0,1
"3676",1,3,2,1,"15","70",2,68,0,0,0,1,0
"3677",1,2,1,1,"70","85",1,53,1,0,1,0,1
"3678",1,1,1,1,"70","40",3,59,1,1,0,0,0
"3679",0,3,2,1,"50","50",3,63,0,0,0,1,0
"3680",1,2,2,1,"15","60",2,68,0,0,1,0,0
"3681",0,3,1,0,"50","50",3,57,1,0,0,1,0
"3682",0,3,1,1,"45","45",3,65,1,0,0,1,0
"3683",0,2,NA,1,"0","60",2,54,NA,0,1,0,0
"3684",1,2,2,1,"0","85",2,55,0,0,1,0,0
"3685",1,3,2,1,"50","85",3,34,0,0,0,1,0
"3686",1,1,2,1,"70","50",2,65,0,1,0,0,0
"3687",1,3,1,0,"100","0",1,20,1,0,0,1,1
"3688",0,3,NA,1,"60","40",1,68,NA,0,0,1,1
"3689",1,1,NA,0,"85","0",3,43,NA,1,0,0,0
"3690",0,3,2,1,"25","45",2,45,0,0,0,1,0
"3691",1,2,NA,1,"30","75",3,26,NA,0,1,0,0
"3692",0,3,1,1,"50","50",2,47,1,0,0,1,0
"3693",1,2,2,0,"0","85",2,20,0,0,1,0,0
"3694",0,1,1,1,"100","0",3,67,1,1,0,0,0
"3695",0,3,NA,0,"55","45",1,57,NA,0,0,1,1
"3696",0,1,1,1,"100","0",1,66,1,1,0,0,1
"3697",1,3,2,1,"30","40",3,39,0,0,0,1,0
"3698",1,2,2,1,"40","70",2,42,0,0,1,0,0
"3699",1,3,NA,0,"85","15",1,56,NA,0,0,1,1
"3700",1,1,1,1,"70","0",3,74,1,1,0,0,0
"3701",1,1,1,1,"85","0",1,50,1,1,0,0,1
"3702",1,1,1,1,"90","0",3,53,1,1,0,0,0
"3703",0,2,1,0,"40","60",2,53,1,0,1,0,0
"3704",1,3,2,1,"30","60",3,32,0,0,0,1,0
"3705",1,1,NA,1,"50","15",3,28,NA,1,0,0,0
"3706",1,1,1,0,"90","0",1,64,1,1,0,0,1
"3707",1,3,1,0,"60","40",1,59,1,0,0,1,1
"3708",1,NA,2,1,"0","0",1,42,0,NA,NA,NA,1
"3709",0,2,2,1,"40","85",2,77,0,0,1,0,0
"3710",1,1,1,1,"100","15",3,64,1,1,0,0,0
"3711",1,2,2,1,"15","85",3,43,0,0,1,0,0
"3712",0,2,2,0,"65","85",3,32,0,0,1,0,0
"3713",1,3,1,1,"85","0",1,47,1,0,0,1,1
"3714",0,2,2,1,"5","95",2,49,0,0,1,0,0
"3715",0,3,1,0,"6","1",1,35,1,0,0,1,1
"3716",1,NA,NA,1,"85","0",2,44,NA,NA,NA,NA,0
"3717",1,3,2,1,"70","50",1,56,0,0,0,1,1
"3718",1,2,2,1,"0","15",2,33,0,0,1,0,0
"3719",1,1,1,0,"70","15",1,50,1,1,0,0,1
"3720",0,1,2,1,"60","0",1,39,0,1,0,0,1
"3721",0,2,NA,0,"45","55",2,30,NA,0,1,0,0
"3722",0,3,2,1,"50","85",2,47,0,0,0,1,0
"3723",0,1,1,1,"100","0",1,41,1,1,0,0,1
"3724",0,3,NA,1,"50","50",3,34,NA,0,0,1,0
"3725",0,2,2,1,"60","70",2,39,0,0,1,0,0
"3726",1,2,NA,1,"70","85",2,25,NA,0,1,0,0
"3727",1,1,2,1,"3","4",1,38,0,1,0,0,1
"3728",0,2,2,0,"15","85",2,75,0,0,1,0,0
"3729",1,2,2,1,"0","100",2,71,0,0,1,0,0
"3730",0,3,1,0,"60","40",1,61,1,0,0,1,1
"3731",0,1,1,0,"70","50",1,30,1,1,0,0,1
"3732",0,3,1,1,"85","80",1,59,1,0,0,1,1
"3733",0,2,NA,0,"40","70",1,19,NA,0,1,0,1
"3734",0,1,1,0,"70","30",1,51,1,1,0,0,1
"3735",0,2,2,1,"15","60",2,86,0,0,1,0,0
"3736",0,3,1,0,"80","30",1,58,1,0,0,1,1
"3737",0,3,2,1,"0","80",2,43,0,0,0,1,0
"3738",0,2,2,1,"45","90",2,29,0,0,1,0,0
"3739",1,3,2,1,"15","30",2,52,0,0,0,1,0
"3740",1,3,NA,1,"30","60",2,64,NA,0,0,1,0
"3741",1,1,NA,0,"100","0",1,20,NA,1,0,0,1
"3742",0,3,2,1,"45","52",2,61,0,0,0,1,0
"3743",1,1,1,1,"85","0",3,20,1,1,0,0,0
"3744",1,1,NA,0,"100","0",1,24,NA,1,0,0,1
"3745",1,1,1,0,"87","2",1,20,1,1,0,0,1
"3746",1,1,NA,0,"70","25",1,63,NA,1,0,0,1
"3747",1,1,1,1,"100","13",3,41,1,1,0,0,0
"3748",1,3,NA,1,"60","50",1,51,NA,0,0,1,1
"3749",1,2,2,0,"30","60",2,34,0,0,1,0,0
"3750",0,1,1,1,"95","5",1,59,1,1,0,0,1
"3751",0,1,1,1,"85","15",1,44,1,1,0,0,1
"3752",0,3,NA,0,"70","0",1,34,NA,0,0,1,1
"3753",1,1,1,0,"100","0",1,38,1,1,0,0,1
"3754",1,3,2,1,"30","50",2,57,0,0,0,1,0
"3755",0,2,2,1,"40","50",2,27,0,0,1,0,0
"3756",0,3,NA,0,"15","15",2,45,NA,0,0,1,0
"3757",1,1,2,1,"50","50",1,66,0,1,0,0,1
"3758",1,1,1,0,"90","0",1,52,1,1,0,0,1
"3759",1,2,1,1,"60","40",1,30,1,0,1,0,1
"3760",0,NA,NA,0,"50","0",1,39,NA,NA,NA,NA,1
"3761",1,2,2,1,"15","70",2,56,0,0,1,0,0
"3762",0,3,2,1,"50","50",3,30,0,0,0,1,0
"3763",1,3,2,1,"40","70",2,73,0,0,0,1,0
"3764",1,3,NA,1,"30","50",2,27,NA,0,0,1,0
"3765",1,3,NA,1,"50","50",2,33,NA,0,0,1,0
"3766",1,2,2,1,"50","60",2,28,0,0,1,0,0
"3767",1,3,2,0,"35","65",3,69,0,0,0,1,0
"3768",0,3,1,1,"65","60",2,48,1,0,0,1,0
"3769",0,1,NA,1,"70","15",1,83,NA,1,0,0,1
"3770",1,1,1,0,"70","50",1,73,1,1,0,0,1
"3771",1,1,1,1,"70","15",1,64,1,1,0,0,1
"3772",0,1,1,1,"100","0",3,71,1,1,0,0,0
"3773",0,2,NA,1,"30","85",3,71,NA,0,1,0,0
"3774",1,1,1,1,"70","30",1,54,1,1,0,0,1
"3775",0,1,NA,0,"80","30",1,76,NA,1,0,0,1
"3776",1,1,1,1,"100","0",1,42,1,1,0,0,1
"3777",0,1,NA,1,"90","30",1,37,NA,1,0,0,1
"3778",1,2,2,1,"10","70",2,69,0,0,1,0,0
"3779",1,1,1,1,"70","15",3,26,1,1,0,0,0
"3780",0,1,1,1,"85","60",1,46,1,1,0,0,1
"3781",1,1,1,1,"85","50",1,45,1,1,0,0,1
"3782",0,1,1,1,"85","15",3,68,1,1,0,0,0
"3783",0,2,NA,1,"30","85",2,31,NA,0,1,0,0
"3784",1,2,2,0,"40","60",3,76,0,0,1,0,0
"3785",1,2,2,1,"60","85",2,66,0,0,1,0,0
"3786",0,2,2,1,"50","60",3,26,0,0,1,0,0
"3787",1,NA,NA,0,"40","0",2,32,NA,NA,NA,NA,0
"3788",0,1,NA,0,"70","0",2,35,NA,1,0,0,0
"3789",0,2,2,1,"10","88",2,57,0,0,1,0,0
"3790",0,3,NA,0,"50","45",3,27,NA,0,0,1,0
"3791",0,1,1,0,"50","15",1,29,1,1,0,0,1
"3792",0,1,1,0,"100","0",1,70,1,1,0,0,1
"3793",1,3,2,1,"30","40",2,43,0,0,0,1,0
"3794",1,1,1,1,"100","60",1,51,1,1,0,0,1
"3795",1,1,NA,1,"85","0",2,37,NA,1,0,0,0
"3796",0,1,1,1,"100","15",3,64,1,1,0,0,0
"3797",1,1,1,1,"100","0",1,66,1,1,0,0,1
"3798",1,1,1,0,"60","0",1,67,1,1,0,0,1
"3799",1,1,2,1,"85","70",3,43,0,1,0,0,0
"3800",0,2,2,1,"15","70",2,71,0,0,1,0,0
"3801",0,3,NA,1,"50","50",2,55,NA,0,0,1,0
"3802",0,3,NA,0,"60","30",3,57,NA,0,0,1,0
"3803",0,3,2,1,"5","70",2,47,0,0,0,1,0
"3804",1,2,2,1,"40","60",2,56,0,0,1,0,0
"3805",1,1,NA,1,"70","15",1,51,NA,1,0,0,1
"3806",1,1,1,1,"15","15",1,60,1,1,0,0,1
"3807",1,2,1,0,"70","15",1,55,1,0,1,0,1
"3808",0,3,1,0,"70","0",1,73,1,0,0,1,1
"3809",1,1,1,1,"65","5",1,23,1,1,0,0,1
"3810",1,1,NA,1,"80","15",1,59,NA,1,0,0,1
"3811",1,3,1,1,"40","0",1,59,1,0,0,1,1
"3812",0,1,NA,1,"70","50",3,54,NA,1,0,0,0
"3813",0,1,NA,1,"55","40",2,29,NA,1,0,0,0
"3814",0,1,1,1,"100","0",1,52,1,1,0,0,1
"3815",1,3,2,0,"50","50",3,65,0,0,0,1,0
"3816",0,1,2,1,"60","40",2,43,0,1,0,0,0
"3817",1,3,1,1,"75","45",2,35,1,0,0,1,0
"3818",1,1,1,0,"70","15",1,65,1,1,0,0,1
"3819",1,2,2,1,"50","70",1,51,0,0,1,0,1
"3820",0,1,1,0,"80","50",3,40,1,1,0,0,0
"3821",0,3,2,1,"0","85",2,42,0,0,0,1,0
"3822",1,3,1,1,"85","0",3,44,1,0,0,1,0
"3823",0,3,1,0,"60","30",3,69,1,0,0,1,0
"3824",1,3,1,1,"52","48",2,31,1,0,0,1,0
"3825",0,3,1,0,"60","60",1,44,1,0,0,1,1
"3826",1,2,2,1,"15","85",2,72,0,0,1,0,0
"3827",0,2,NA,0,"30","60",2,51,NA,0,1,0,0
"3828",0,3,NA,1,"10","10",3,23,NA,0,0,1,0
"3829",1,1,NA,0,"85","50",3,75,NA,1,0,0,0
"3830",0,3,1,1,"70","30",3,48,1,0,0,1,0
"3831",0,3,1,0,"40","40",3,50,1,0,0,1,0
"3832",0,2,2,1,"0","70",2,57,0,0,1,0,0
"3833",0,1,NA,1,"65","30",1,56,NA,1,0,0,1
"3834",1,2,2,1,"30","70",2,45,0,0,1,0,0
"3835",0,1,NA,0,"60","15",3,24,NA,1,0,0,0
"3836",1,NA,NA,0,"50","50",2,65,NA,NA,NA,NA,0
"3837",1,1,1,1,"70","50",3,51,1,1,0,0,0
"3838",0,3,1,1,"90","50",1,24,1,0,0,1,1
"3839",1,2,2,1,"20","70",3,61,0,0,1,0,0
"3840",0,3,1,0,"60","50",1,51,1,0,0,1,1
"3841",1,3,1,1,"70","85",3,37,1,0,0,1,0
"3842",0,1,1,0,"80","20",1,31,1,1,0,0,1
"3843",1,1,1,1,"75","10",1,63,1,1,0,0,1
"3844",1,2,2,1,"50","85",3,25,0,0,1,0,0
"3845",0,1,1,1,"100","0",1,48,1,1,0,0,1
"3846",0,2,2,1,"15","70",2,55,0,0,1,0,0
"3847",1,1,1,1,"100","0",2,23,1,1,0,0,0
"3848",0,3,2,1,"0","60",2,63,0,0,0,1,0
"3849",0,2,2,0,"15","85",2,42,0,0,1,0,0
"3850",1,3,1,0,"50","40",1,62,1,0,0,1,1
"3851",1,1,NA,1,"100","0",1,50,NA,1,0,0,1
"3852",1,3,1,0,"50","50",3,54,1,0,0,1,0
"3853",0,3,NA,1,"30","50",2,53,NA,0,0,1,0
"3854",1,3,1,1,"72","45",1,32,1,0,0,1,1
"3855",0,3,2,1,"40","85",2,49,0,0,0,1,0
"3856",0,3,1,1,"70","30",1,61,1,0,0,1,1
"3857",1,2,2,1,"70","85",2,63,0,0,1,0,0
"3858",1,3,NA,1,"100","0",3,22,NA,0,0,1,0
"3859",1,2,NA,1,"50","85",1,68,NA,0,1,0,1
"3860",0,1,NA,1,"80","30",1,23,NA,1,0,0,1
"3861",1,1,NA,1,"100","0",1,73,NA,1,0,0,1
"3862",0,1,1,1,"90","15",1,61,1,1,0,0,1
"3863",1,1,1,1,"100","30",3,71,1,1,0,0,0
"3864",0,1,1,1,"80","30",3,39,1,1,0,0,0
"3865",1,1,1,1,"70","15",3,75,1,1,0,0,0
"3866",0,2,NA,1,"40","85",1,35,NA,0,1,0,1
"3867",0,1,1,1,"55","5",1,72,1,1,0,0,1
"3868",0,3,1,0,"60","40",1,58,1,0,0,1,1
"3869",0,1,1,1,"100","0",1,23,1,1,0,0,1
"3870",1,1,1,1,"90","0",1,72,1,1,0,0,1
"3871",0,1,2,1,"50","50",3,79,0,1,0,0,0
"3872",1,1,1,1,"60","15",1,57,1,1,0,0,1
"3873",1,1,1,1,"85","60",1,34,1,1,0,0,1
"3874",0,3,NA,1,"70","100",1,58,NA,0,0,1,1
"3875",1,2,2,1,"40","85",2,26,0,0,1,0,0
"3876",1,1,NA,1,"100","50",1,50,NA,1,0,0,1
"3877",0,1,1,1,"70","15",3,49,1,1,0,0,0
"3878",1,1,1,1,"100","50",1,49,1,1,0,0,1
"3879",0,2,2,1,"15","85",2,44,0,0,1,0,0
"3880",0,2,2,1,"30","70",2,42,0,0,1,0,0
"3881",0,2,2,1,"40","70",2,61,0,0,1,0,0
"3882",1,3,1,1,"70","60",1,66,1,0,0,1,1
"3883",1,1,1,0,"70","70",2,31,1,1,0,0,0
"3884",0,3,1,1,"55","35",1,20,1,0,0,1,1
"3885",0,3,NA,1,"40","40",3,38,NA,0,0,1,0
"3886",0,2,2,1,"0","100",2,55,0,0,1,0,0
"3887",0,3,NA,0,"50","50",3,49,NA,0,0,1,0
"3888",1,1,1,0,"85","15",1,67,1,1,0,0,1
"3889",1,2,NA,0,"30","70",2,25,NA,0,1,0,0
"3890",0,2,2,1,"0","70",2,64,0,0,1,0,0
"3891",0,1,1,1,"70","15",1,36,1,1,0,0,1
"3892",0,2,NA,0,"30","85",2,45,NA,0,1,0,0
"3893",0,3,1,0,"60","0",2,47,1,0,0,1,0
"3894",0,3,NA,0,"50","50",3,47,NA,0,0,1,0
"3895",0,1,1,1,"100","0",1,58,1,1,0,0,1
"3896",1,3,1,0,"70","60",2,32,1,0,0,1,0
"3897",1,1,1,0,"60","40",1,63,1,1,0,0,1
"3898",1,2,2,1,"40","50",2,50,0,0,1,0,0
"3899",0,3,NA,0,"30","70",2,41,NA,0,0,1,0
"3900",0,2,2,0,"30","70",2,75,0,0,1,0,0
"3901",0,2,2,0,"0","70",3,67,0,0,1,0,0
"3902",0,3,2,0,"40","50",2,30,0,0,0,1,0
"3903",1,2,2,0,"15","85",3,55,0,0,1,0,0
"3904",1,1,1,0,"70","15",3,70,1,1,0,0,0
"3905",0,3,NA,0,"50","50",3,39,NA,0,0,1,0
"3906",0,2,2,0,"30","60",1,71,0,0,1,0,1
"3907",0,3,1,1,"40","60",2,73,1,0,0,1,0
"3908",0,3,1,0,"60","0",1,70,1,0,0,1,1
"3909",0,2,2,1,"15","70",2,42,0,0,1,0,0
"3910",0,2,2,1,"10","60",3,55,0,0,1,0,0
"3911",1,3,2,1,"15","70",2,50,0,0,0,1,0
"3912",1,3,2,1,"30","85",2,60,0,0,0,1,0
"3913",1,1,1,1,"85","0",1,43,1,1,0,0,1
"3914",0,1,1,0,"70","30",1,40,1,1,0,0,1
"3915",0,3,2,0,"0","70",2,68,0,0,0,1,0
"3916",1,1,1,1,"65","20",1,39,1,1,0,0,1
"3917",1,3,NA,1,"0","5",2,41,NA,0,0,1,0
"3918",0,3,1,0,"85","15",1,73,1,0,0,1,1
"3919",0,3,2,1,"60","75",2,52,0,0,0,1,0
"3920",1,1,NA,1,"77","30",1,43,NA,1,0,0,1
"3921",1,3,NA,0,"50","50",1,23,NA,0,0,1,1
"3922",0,1,1,1,"85","40",1,74,1,1,0,0,1
"3923",0,3,1,1,"70","30",1,62,1,0,0,1,1
"3924",1,1,NA,1,"100","60",1,54,NA,1,0,0,1
"3925",1,3,1,0,"30","30",1,51,1,0,0,1,1
"3926",1,3,1,0,"60","40",3,41,1,0,0,1,0
"3927",0,3,2,1,"30","60",2,41,0,0,0,1,0
"3928",1,1,1,1,"85","30",1,71,1,1,0,0,1
"3929",0,2,NA,1,"30","70",2,55,NA,0,1,0,0
"3930",1,1,1,1,"97","12",1,56,1,1,0,0,1
"3931",0,1,NA,0,"75","30",1,40,NA,1,0,0,1
"3932",0,NA,1,1,"60","40",1,65,1,NA,NA,NA,1
"3933",1,NA,2,1,"50","60",2,65,0,NA,NA,NA,0
"3934",0,2,NA,1,"50","70",2,59,NA,0,1,0,0
"3935",1,3,NA,1,"45","55",2,35,NA,0,0,1,0
"3936",0,1,NA,1,"100","15",1,54,NA,1,0,0,1
"3937",1,2,NA,1,"0","60",2,56,NA,0,1,0,0
"3938",0,1,1,0,"85","0",1,65,1,1,0,0,1
"3939",0,3,1,0,"85","40",1,88,1,0,0,1,1
"3940",1,3,1,0,"85","0",1,66,1,0,0,1,1
"3941",1,2,NA,1,"0","100",1,50,NA,0,1,0,1
"3942",0,3,2,0,"40","60",2,61,0,0,0,1,0
"3943",0,1,1,1,"60","0",3,66,1,1,0,0,0
"3944",0,1,1,0,"70","30",1,48,1,1,0,0,1
"3945",0,1,NA,1,"50","50",3,71,NA,1,0,0,0
"3946",0,3,2,1,"30","40",2,39,0,0,0,1,0
"3947",0,3,NA,0,"50","50",2,55,NA,0,0,1,0
"3948",0,3,2,0,"50","50",3,58,0,0,0,1,0
"3949",0,2,2,1,"10","70",2,66,0,0,1,0,0
"3950",0,3,1,0,"60","0",1,61,1,0,0,1,1
"3951",1,2,2,1,"0","55",2,33,0,0,1,0,0
"3952",1,3,2,1,"60","70",2,64,0,0,0,1,0
"3953",1,2,2,1,"0","100",2,54,0,0,1,0,0
"3954",1,1,NA,0,"70","40",1,57,NA,1,0,0,1
"3955",0,3,1,1,"60","50",3,33,1,0,0,1,0
"3956",0,2,2,0,"0","85",2,22,0,0,1,0,0
"3957",0,1,1,0,"50","50",1,48,1,1,0,0,1
"3958",0,1,1,0,"70","25",1,53,1,1,0,0,1
"3959",0,3,NA,1,"15","85",2,65,NA,0,0,1,0
"3960",0,2,2,1,"50","70",2,51,0,0,1,0,0
"3961",0,1,NA,1,"100","40",1,43,NA,1,0,0,1
"3962",1,2,2,1,"60","60",2,23,0,0,1,0,0
"3963",1,3,NA,0,"15","70",3,28,NA,0,0,1,0
"3964",0,3,2,1,"50","50",3,39,0,0,0,1,0
"3965",1,1,1,1,"50","30",1,25,1,1,0,0,1
"3966",1,2,1,1,"50","60",1,53,1,0,1,0,1
"3967",0,1,NA,1,"85","0",1,51,NA,1,0,0,1
"3968",1,NA,NA,0,"50","50",1,28,NA,NA,NA,NA,1
"3969",1,3,1,0,"85","40",1,65,1,0,0,1,1
"3970",1,1,NA,1,"100","0",1,28,NA,1,0,0,1
"3971",0,2,NA,0,"50","50",3,58,NA,0,1,0,0
"3972",1,2,2,1,"15","70",2,65,0,0,1,0,0
"3973",0,1,1,1,"58","15",1,29,1,1,0,0,1
"3974",0,1,1,0,"55","15",2,60,1,1,0,0,0
"3975",0,3,NA,1,"40","60",3,69,NA,0,0,1,0
"3976",1,3,2,1,"50","60",1,51,0,0,0,1,1
"3977",0,3,NA,0,"35","80",3,26,NA,0,0,1,0
"3978",0,2,2,0,"0","60",2,60,0,0,1,0,0
"3979",0,2,2,1,"40","75",2,28,0,0,1,0,0
"3980",0,1,1,1,"40","0",1,57,1,1,0,0,1
"3981",0,3,NA,0,"0","0",3,33,NA,0,0,1,0
"3982",1,1,1,1,"70","15",3,34,1,1,0,0,0
"3983",1,NA,NA,0,"50","50",3,48,NA,NA,NA,NA,0
"3984",0,3,NA,1,"60","40",1,22,NA,0,0,1,1
"3985",0,3,2,1,"50","50",2,58,0,0,0,1,0
"3986",1,3,1,1,"70","15",1,61,1,0,0,1,1
"3987",0,1,1,0,"70","15",3,36,1,1,0,0,0
"3988",1,2,NA,1,"0","69",2,29,NA,0,1,0,0
"3989",0,2,2,1,"5","78",2,26,0,0,1,0,0
"3990",0,2,2,1,"15","65",2,55,0,0,1,0,0
"3991",0,3,1,0,"70","50",3,44,1,0,0,1,0
"3992",1,3,NA,1,"0","70",2,58,NA,0,0,1,0
"3993",0,2,2,0,"10","80",2,35,0,0,1,0,0
"3994",1,3,1,0,"50","40",3,46,1,0,0,1,0
"3995",0,3,2,1,"0","60",2,57,0,0,0,1,0
"3996",1,2,NA,1,"5","70",2,29,NA,0,1,0,0
"3997",1,3,NA,0,"75","70",2,25,NA,0,0,1,0
"3998",1,1,NA,1,"60","0",3,77,NA,1,0,0,0
"3999",1,3,2,1,"0","40",2,51,0,0,0,1,0
"4000",1,1,1,1,"70","30",1,70,1,1,0,0,1
"4001",0,1,1,0,"85","15",1,65,1,1,0,0,1
"4002",0,2,2,1,"15","60",2,62,0,0,1,0,0
"4003",0,3,1,1,"70","40",1,67,1,0,0,1,1
"4004",0,3,NA,0,"60","70",1,67,NA,0,0,1,1
"4005",1,2,2,1,"0","85",2,55,0,0,1,0,0
"4006",0,3,NA,0,"30","50",3,57,NA,0,0,1,0
"4007",0,1,1,1,"85","60",1,77,1,1,0,0,1
"4008",1,1,1,1,"100","0",1,54,1,1,0,0,1
"4009",0,2,2,1,"45","70",2,36,0,0,1,0,0
"4010",1,2,2,1,"0","100",2,73,0,0,1,0,0
"4011",1,2,2,1,"0","70",2,61,0,0,1,0,0
"4012",0,2,2,1,"20","75",2,57,0,0,1,0,0
"4013",0,2,2,1,"5","60",2,61,0,0,1,0,0
"4014",1,1,2,1,"30","60",2,63,0,1,0,0,0
"4015",1,3,1,0,"60","40",1,51,1,0,0,1,1
"4016",1,2,NA,1,"50","60",1,24,NA,0,1,0,1
"4017",1,2,2,1,"15","85",2,50,0,0,1,0,0
"4018",1,3,1,1,"60","0",1,38,1,0,0,1,1
"4019",0,3,NA,0,"85","70",1,46,NA,0,0,1,1
"4020",0,2,2,0,"30","55",2,51,0,0,1,0,0
"4021",0,3,1,1,"80","0",1,58,1,0,0,1,1
"4022",1,1,1,1,"60","40",1,53,1,1,0,0,1
"4023",1,3,NA,0,"50","50",3,66,NA,0,0,1,0
"4024",1,3,2,1,"0","0",2,57,0,0,0,1,0
"4025",1,3,1,1,"70","40",1,32,1,0,0,1,1
"4026",0,1,1,0,"85","30",1,53,1,1,0,0,1
"4027",0,2,2,1,"50","70",3,43,0,0,1,0,0
"4028",0,NA,NA,1,"0","85",2,68,NA,NA,NA,NA,0
"4029",0,3,2,1,"30","60",2,72,0,0,0,1,0
